system:index,Aspect_deg,Burned_Since_1996,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,group,lat,lon,.geo
2_3137_0,205.88658,1,1313.4554,-9999,0.20229076,0.43185803,52,0.18011752,0.36941484,0.23733363,0.41115314,33.943115,0.3211461,0.4917556,0.22160092,0.41241756,0.15446109,0.34911233,0.2425714,0.4359374,0.05721611,control,34.25208503179556,-117.5051506283498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3138_0,359.47,0,1201.8386,-9999,-0.13967088,0.18436757,21,-0.07228656,0.19081125,-0.06246323,0.17862885,1.5799228,-0.038530517,0.15793313,0.035461817,0.23074284,-0.06882151,0.1446905,-0.06566597,0.13895741,0.009823333,control,34.425649349981995,-117.52219958057391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3139_0,39.766846,0,1332.1659,-9999,-0.11770773,0.16052277,21,-0.09461821,0.17462976,-0.09056165,0.16818772,4.016778,0.024963344,0.22453989,-0.041864224,0.21762504,-0.039274026,0.19639218,-0.07517991,0.1839761,0.0040565543,control,34.40600682507046,-117.56543556376441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3140_0,158.77637,0,2097.9688,-9999,0.37265724,0.43701708,52,0.39925084,0.44178456,0.3924506,0.43250522,28.70658,0.430006,0.4607004,0.39818293,0.43540683,0.3984992,0.4404713,0.40535453,0.47842526,-0.006800237,control,34.29792338970211,-117.61749025525482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3141_0,64.41378,1,1304.4655,-9999,-0.090742566,0.14115976,21,-0.08322161,0.15010563,-0.090982765,0.14618482,3.9986577,-0.009433745,0.19027814,-0.061117955,0.17678645,-0.055202536,0.16398364,-0.053920105,0.15584785,-0.007761163,control,34.40396916893782,-117.54929725251458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3142_0,194.43338,1,1645.4601,-9999,0.022306234,0.319783,52,0.020859268,0.31339663,0.036144882,0.30216584,22.42178,0.21696915,0.41994253,0.18106295,0.3825706,0.05726839,0.29272762,0.06780259,0.314162,0.015285614,control,34.333955728514105,-117.58131906258652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3143_0,330.27274,1,1270.1562,-9999,-0.08995374,0.17959468,52,-0.10461381,0.19041108,-0.10451211,0.18932965,1.7743897,0.04321433,0.2660288,-0.030702744,0.23409517,-0.008160383,0.21255375,-0.091042146,0.19642638,1.0169675E-4,control,34.404264770447355,-117.52823495493396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3144_0,20.361708,0,1907.6808,-9999,0.226665,0.21173537,42,0.24630256,0.23746967,0.1967319,0.2087264,8.626414,0.25117737,0.23959577,0.20673226,0.20472291,0.20975377,0.21858053,0.26090297,0.24463367,-0.049570654,control,34.34935372400335,-117.63303242516179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3145_0,105.20875,1,950.5126,-9999,0.1730288,0.4436732,52,0.086517595,0.31239682,0.161149,0.38076216,38.63476,0.19236237,0.40801468,0.16713329,0.3871099,0.113111235,0.34705052,0.25874823,0.46099442,0.0746314,control,34.24859726453122,-117.42072811772775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3146_0,13.375563,1,1029.616,-9999,0.34828612,0.60923237,52,0.36874038,0.59516764,0.43134806,0.6102947,47.856716,0.57562625,0.7204914,0.42741403,0.61083204,0.42917532,0.592359,0.5852806,0.7082495,0.06260769,control,34.22071974157863,-117.47609073013997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3147_0,206.49263,1,823.3965,-9999,0.39466873,0.60496444,21,0.24580155,0.46987814,0.30953872,0.5119928,14.375821,0.37234113,0.54927385,0.35185745,0.543914,0.2925681,0.46863732,0.37810856,0.5653273,0.06373717,control,34.22301047880185,-117.45951002280572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3148_0,60.42058,1,1468.9207,-9999,0.50609297,0.5769349,52,0.38516968,0.5738519,0.4397038,0.63019323,23.92088,0.54526484,0.7167139,0.45942473,0.653735,0.3810943,0.5969457,0.5234272,0.6867549,0.054534107,control,34.29797890652661,-117.4047804346261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3149_0,144.61305,1,1257.6332,-9999,0.05060936,0.2759875,52,0.030632365,0.23926142,0.031637248,0.23494077,18.39679,0.12068695,0.32615978,0.107548475,0.30729324,0.028210584,0.25393325,0.033951417,0.25497997,0.0010048824,control,34.31303019694493,-117.42083035792028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3150_0,107.733,0,1317.5396,-9999,0.2754952,0.5950289,42,0.29156032,0.51929307,0.35194385,0.58186316,7.9099317,0.42800388,0.6241377,0.41744447,0.61945236,0.2936699,0.5189575,0.3876642,0.5892811,0.060383525,control,34.2789569876874,-117.54170676881299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3151_0,342.5167,1,1215.3251,-9999,0.5599677,0.6932715,52,0.34493417,0.548916,0.43659672,0.61335546,37.071785,0.61652637,0.73847127,0.45944765,0.61906874,0.39814287,0.5733608,0.5812248,0.7062856,0.091662556,control,34.245607977969286,-117.52018614381984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3152_0,30.97841,0,1356.1398,-9999,-0.1740333,0.18313414,21,-0.12701651,0.21469894,-0.10942347,0.2197233,4.1792536,0.11683272,0.32687166,-0.042260956,0.25537717,-0.0010792592,0.22705215,-0.14999299,0.1857216,0.017593034,control,34.398719610945754,-117.55683444352475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3153_0,233.03845,1,932.9369,-9999,0.21049875,0.53452164,52,0.18451005,0.39028803,0.23108773,0.4732607,12.8306875,0.39035618,0.5875004,0.30105183,0.50176847,0.25696233,0.48685968,0.38501164,0.5972217,0.046577677,control,34.25710810480796,-117.43659098839994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3154_0,30.66963,1,1346.1544,-9999,-0.07834279,0.24981658,52,-0.1187897,0.20623322,-0.1265126,0.20499253,6.3558793,0.08438508,0.30088395,-0.001618259,0.27491698,0.003020358,0.22385946,-0.104212016,0.20507152,-0.007722903,control,34.39701671186941,-117.55027266546962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3155_0,190.25262,1,1173.6323,-9999,0.2769857,0.46825972,52,0.17033766,0.347436,0.22627194,0.40389252,38.115273,0.33110264,0.50944597,0.23769186,0.4130295,0.19048688,0.37578613,0.27836138,0.4416704,0.055934284,control,34.24926139898683,-117.50510965171014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3156_0,112.28791,0,1187.988,-9999,-0.0377282,0.18357341,21,-0.028685883,0.15341729,-0.02533253,0.16107251,3.5089543,0.04233324,0.19885345,0.011320008,0.18021542,-0.0051937215,0.17486075,-0.031040192,0.1644655,0.0033533545,control,34.36474382765426,-117.39784179102007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3157_0,30.63193,0,1223.3248,-9999,-0.13906147,0.19129607,52,-0.123817734,0.17004134,-0.107504986,0.17794909,1.9051026,0.031264756,0.22619376,-0.034899175,0.23272243,-0.048085798,0.18955041,-0.07670466,0.19245313,0.016312748,control,34.41475834311199,-117.50345761755617,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3158_0,65.36999,0,1664.3921,-9999,0.05418761,0.09455283,31,0.096377335,0.14842841,0.103753224,0.121734574,10.629079,0.14117922,0.18366809,0.093827836,0.13533196,0.089683056,0.16449985,0.11492086,0.17411496,0.0073758853,control,34.37717202456396,-117.62057873705287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3159_0,356.0363,0,1221.6073,-9999,-0.12205752,0.1643304,52,-0.11106484,0.16489398,-0.10717755,0.16122025,2.0392451,0.035372768,0.22376557,-0.04918453,0.21493982,-0.03695788,0.18569608,-0.07675208,0.17728718,0.0038872866,control,34.419037089681005,-117.53485577980231,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3160_0,78.02637,0,1446.5294,-9999,0.016766006,0.1858425,21,-0.03273364,0.17731503,-0.02359702,0.1885708,13.748485,0.061716493,0.22678144,0.03230317,0.23143291,0.006482341,0.20165709,-0.021700328,0.1791681,0.009136619,control,34.40064742897679,-117.59613976416698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3161_0,114.44269,1,1287.7544,-9999,-0.05843898,0.20896219,71,-0.108521976,0.14648218,-0.09760984,0.14415585,17.554274,0.09373207,0.2887406,-0.040206738,0.19297846,0.024678428,0.22892568,-0.041154396,0.2395066,0.010912136,control,34.38324120249884,-117.47820364576656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3162_0,5.3002057,0,1918.433,-9999,0.27864882,0.4474009,42,0.2880846,0.39269355,0.28448826,0.40831855,28.72517,0.38401568,0.4903056,0.315944,0.44009033,0.25768742,0.40796033,0.28850657,0.41370377,-0.003596343,control,34.33387968877499,-117.59824380767179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3163_0,91.29883,1,1252.7406,-9999,-0.13118014,0.19456238,21,-0.15990528,0.15320203,-0.15868671,0.1514666,3.6065605,0.07230615,0.3043725,-0.06163539,0.2349691,-0.04908118,0.217167,-0.06556046,0.22072658,0.0012185737,control,34.39586599669754,-117.48138106859254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3164_0,73.491066,1,1109.0461,-9999,0.20154355,0.41939232,52,0.15687154,0.32886806,0.16929981,0.36440217,7.8008585,0.20895995,0.42371777,0.21178688,0.3912337,0.119970515,0.34059104,0.116222546,0.36139518,0.012428276,control,34.31342562315422,-117.41340531150996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3165_0,59.994324,0,1360.7538,-9999,-0.062029976,0.18652605,21,-0.08455474,0.18124342,-0.062662795,0.18411201,4.37671,0.05919948,0.22484496,-0.0126353055,0.21388263,0.029891513,0.20521204,-0.053452466,0.17364237,0.02189195,control,34.39658994914605,-117.55486494681318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3166_0,162.78,0,2103.6235,-9999,0.31301606,0.45739096,42,0.29139832,0.42122555,0.3180272,0.44980583,36.61708,0.3865414,0.4886151,0.31792453,0.4531178,0.33407012,0.46602485,0.3269915,0.43968946,0.026628885,control,34.33290350473767,-117.6174967780585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3167_0,67.08603,0,1559.734,-9999,0.017752921,0.20206177,52,0.072502695,0.29344115,0.06262788,0.2880861,6.5541916,0.2418526,0.40526763,0.09132509,0.28934398,0.19340038,0.3512182,0.22237128,0.406721,-0.009874812,control,34.38417630555065,-117.61626113248202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3168_0,318.16782,1,1295.4543,-9999,-0.18232153,0.19863522,71,-0.18849127,0.15979558,-0.18125539,0.15978602,0.9533302,0.067617595,0.33287343,0.007929315,0.27338594,-0.056010276,0.22256617,-0.08402763,0.26106393,0.0072358837,control,34.38484930481522,-117.48420336869435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3169_0,309.11868,0,1166.8887,-9999,0.076064736,0.29263163,52,0.0070750606,0.23189141,-6.0446535E-5,0.21301487,4.9658713,0.10701297,0.29084256,0.052912436,0.25693586,0.03890199,0.22703494,0.046012234,0.2590141,-0.007135507,control,34.37990863977309,-117.40954268825175,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3170_0,329.64322,0,1395.7278,-9999,0.011848896,0.32360473,52,-0.067226075,0.27014813,-0.043422207,0.28142622,3.631048,0.12062031,0.3461887,0.022044342,0.3157026,-0.027434282,0.25733137,-0.021730969,0.25771254,0.023803864,control,34.39681266590922,-117.56692143842469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3171_0,354.303,1,1144.5555,-9999,0.075634316,0.32466373,52,-0.018406585,0.23457533,-0.019494316,0.22586046,8.79045,0.011748967,0.23972,-0.0045694583,0.24700288,-0.027503597,0.20858741,-0.056893732,0.2085438,-0.0010877318,control,34.34369613856695,-117.39232876512436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3172_0,21.731709,0,1212.2736,-9999,-0.06014915,0.17218079,22,-0.06268299,0.15115634,-0.058574405,0.15397461,1.7041318,0.045876272,0.22340256,-0.018725397,0.20056531,-0.021611996,0.17492352,-0.04494669,0.16797315,0.0041085863,control,34.413604802858444,-117.48889256139998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3173_0,47.73293,0,1818.131,-9999,0.35029948,0.51340526,42,0.2625869,0.4449898,0.2284629,0.37512234,38.470894,0.07129247,0.27779123,0.2129742,0.382275,0.23937461,0.40387833,0.05726771,0.25296602,-0.034123998,control,34.36525138399454,-117.6186942566589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3174_0,321.98523,0,2007.1394,-9999,0.6235737,-9999.0,42,0.52151436,0.57738674,0.4692246,0.5239728,27.154608,0.5480056,0.6162241,0.4627066,0.5368743,0.498625,0.54916775,0.5182703,0.5859295,-0.052289736,control,34.32290232868031,-117.60033607718394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3175_0,112.767006,0,1227.3887,-9999,-0.108586356,0.20875144,71,-0.070781454,0.18525867,-0.07166984,0.18347426,1.5452591,0.07544295,0.16566184,0.023803147,0.25400338,-0.029829865,0.20789233,0.0065156436,0.13285245,-8.8837964E-4,control,34.39240588502059,-117.4650282080721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3176_0,268.73422,1,1144.6357,-9999,0.11335907,0.3720924,52,0.061593574,0.3104591,0.101859756,0.33222833,14.813784,0.1521141,0.3743741,0.12697369,0.35540253,0.013306574,0.2917437,0.06991802,0.31607133,0.040266182,control,34.3313045504813,-117.38213736844205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3177_0,223.02847,1,1558.1378,-9999,0.052691184,0.36377335,52,0.11497622,0.33873403,0.1472915,0.38282534,21.756704,0.2686523,0.46393365,0.2485049,0.41800943,0.039121304,0.3155239,0.13848437,0.3876377,0.032315273,control,34.29507389869176,-117.42700259083452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3178_0,115.98984,1,1740.6736,-9999,0.1916232,0.35942677,52,0.16377223,0.31337577,0.19508371,0.32879692,33.350178,0.23155476,0.34287986,0.31931844,0.43845347,0.24336706,0.380424,0.1061245,0.30223453,0.03131148,control,34.294584348586476,-117.57906893393277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3179_0,42.106068,1,2035.3201,-9999,-9999.0,-9999.0,42,0.33133548,0.41830963,0.27924705,0.3875035,30.070608,0.21923831,0.33045632,0.2569595,0.36727595,0.27520597,0.37252313,0.14716907,0.30780488,-0.05208842,control,34.2908002214627,-117.60861585176126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3180_0,49.1218,0,1192.5955,-9999,-0.07071393,0.23260204,52,-0.10977972,0.19130644,-0.13891323,0.16699338,1.9462575,-0.12026945,0.14318255,-0.0065698414,0.2508199,-0.05092147,0.2096841,-0.065930195,0.18852076,-0.029133514,control,34.42778214881146,-117.51349961459282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3181_0,43.334637,0,1717.4708,-9999,0.348184,-9999.0,52,0.46847934,0.6356057,0.4459889,0.57705396,29.746847,0.4460754,0.5942342,0.42254224,0.55809087,0.41235745,0.5597458,0.42371812,0.5876373,-0.022490455,control,34.27532357952423,-117.56593487146155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3182_0,219.34581,1,867.147,-9999,0.46158066,0.69095963,52,0.36911577,0.5392523,0.44011453,0.5984855,24.866657,0.57894295,0.6926943,0.49688843,0.64650553,0.41087854,0.5731419,0.52161163,0.6603682,0.07099876,control,34.235409127415856,-117.46973123057998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3183_0,258.9352,0,820.37366,-9999,0.27917993,0.55109787,52,0.11138564,0.31374654,0.122926265,0.31623417,3.414317,0.15228446,0.32605568,0.14559262,0.31793493,0.12953314,0.29761764,0.17198823,0.33963126,0.011540622,control,34.23480250821327,-117.47361490635973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3184_0,24.8227,0,1586.8558,-9999,0.5242737,0.705919,42,0.4509931,0.6328635,0.49593398,0.6752073,27.497358,0.6238113,0.76181173,0.52823746,0.6855076,0.4779807,0.6383224,0.5982464,0.7278256,0.04494089,control,34.26708262048698,-117.54463246022821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3185_0,342.215,1,1335.5809,-9999,0.32200903,0.45536828,52,0.14763363,0.3439294,0.14884381,0.37232742,25.59876,0.27625698,0.47395897,0.1979304,0.41770363,0.09922752,0.3578365,0.13288389,0.38506597,0.0012101829,control,34.30368621273196,-117.43571179123634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3186_0,302.87277,1,776.0298,-9999,0.31928024,0.70805424,52,0.4304202,0.5643702,0.5606456,0.69165516,38.785477,0.5603481,0.6982203,0.57146704,0.7147573,0.5530009,0.6863202,0.6022327,0.7424181,0.13022542,control,34.21423381611895,-117.45631520976967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3187_0,18.706625,0,2354.2036,-9999,0.6691875,0.0017774235,42,0.21161658,0.31564218,0.20126335,0.33651814,17.666483,0.27576283,0.3403606,0.2006336,0.34551936,0.1824172,0.34310678,0.20761546,0.29326266,-0.010353225,control,34.32757102764936,-117.61192739210296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3188_0,20.75461,1,1241.6683,-9999,0.42424193,0.5641127,52,0.25707558,0.48085123,0.25578365,0.4895398,17.42585,0.3903021,0.5681701,0.2859551,0.5108685,0.27175403,0.47143427,0.34021884,0.5199959,-0.0012919457,control,34.30683400660243,-117.4025228470768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3189_0,65.44193,0,1149.0754,-9999,0.3304522,0.62790495,52,0.20493534,0.47370613,0.24775693,0.5164431,7.972621,0.2771799,0.52928114,0.33100358,0.56670177,0.24482681,0.52145374,0.25659397,0.5100529,0.042821582,control,34.23014959141819,-117.44888590407345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3190_0,25.37555,0,1195.2075,-9999,-0.059813388,0.0936234,21,-0.0354745,0.111310884,-0.040029265,0.107604645,0.98239017,7.0476823E-4,0.12607098,0.012872558,0.13041188,-0.013500245,0.12349631,0.0046261973,0.11278665,-0.0045547644,control,34.42638668519598,-117.51215021750595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3191_0,257.72668,1,1366.2275,-9999,0.15760374,0.42023835,71,-0.0688526,0.18514389,-0.03638069,0.19945668,34.355442,0.1692027,0.34772065,0.023380145,0.25008887,0.09427838,0.25883564,0.0072716516,0.2754407,0.032471914,control,34.359183249299825,-117.47837839357285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3192_0,120.28875,0,1223.9316,-9999,-0.028439233,0.24984893,52,-0.058009062,0.1921099,-0.03691828,0.1950548,1.6390542,0.08486323,0.28561667,0.0053331573,0.22028027,-0.03423775,0.1971646,-0.030020418,0.22929102,0.021090783,control,34.35375499824926,-117.40743751831249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3193_0,352.80328,0,1168.8247,-9999,0.073104165,0.18708949,52,0.06942555,0.16680455,0.049264755,0.16075885,1.2038833,0.051403157,0.15370247,0.071426764,0.17908117,0.071086064,0.16793282,0.057299294,0.15890402,-0.020160796,control,34.383840815611585,-117.40632184625355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3194_0,13.366761,0,855.4374,-9999,0.49889892,0.7233977,52,0.39964458,0.6216533,0.44206777,0.6411901,33.85271,0.5594081,0.73398554,0.5128597,0.68809396,0.38063204,0.58748204,0.58361477,0.74504614,0.04242319,control,34.231267343482806,-117.43739689163019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3195_0,87.382454,0,1961.694,-9999,0.3471451,0.45227513,42,0.32298833,0.32345062,0.28652653,0.32969314,18.415401,0.32245156,0.37789446,0.3078272,0.33462062,0.32219344,0.3461754,0.2998375,0.36684108,-0.03646181,control,34.341473898430706,-117.62164964510328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3196_0,106.651566,1,1232.0833,-9999,-0.1148039,0.20206277,71,-0.07396002,0.17696191,-0.077406235,0.18033327,14.173553,0.08303284,0.30428615,-0.024084957,0.22018044,-0.01256792,0.21500729,-0.052474268,0.23392084,-0.003446215,control,34.38768974215234,-117.45733078794899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3197_0,326.67288,0,1192.7292,-9999,-0.04435064,0.19829582,21,-0.08132222,0.16005412,-0.071891405,0.16037099,1.5362347,0.019028023,0.23265329,-0.019509422,0.20976046,-0.014514323,0.18826737,-0.0546927,0.19359103,0.009430818,control,34.37419843854424,-117.40763421566423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3198_0,17.798384,0,1256.3397,-9999,-0.16879517,0.22296049,52,-0.15468644,0.19277032,-0.13422823,0.1834863,1.9521692,-0.063317254,0.16600257,-0.09647179,0.25483102,-0.09937659,0.17807455,-0.062102214,0.17130786,0.02045821,control,34.40797646488981,-117.51509947252356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3199_0,54.26111,0,2127.2876,-9999,-9999.0,-9999.0,42,0.27717626,0.3791987,0.22746217,0.3267723,40.064617,0.26515326,0.35969576,0.22440615,0.31339312,0.20866111,0.3258407,0.23526387,0.3395719,-0.049714092,control,34.30910813255487,-117.61155255709446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3200_0,12.927754,1,1292.8336,-9999,-0.05981593,0.2502746,52,0.0069793593,0.25253636,0.004569403,0.2251091,2.6579456,0.14545766,0.29144195,0.047748704,0.2782346,0.06103929,0.25449237,0.027542962,0.24515697,-0.002409957,control,34.4040415640184,-117.54564316349548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3201_0,196.58951,0,712.5834,-9999,-0.09348792,0.43370897,52,0.10291122,0.35838163,0.20024608,0.4247947,12.213442,0.15246725,0.3780989,0.23558806,0.47253364,0.18167551,0.39443004,0.25998965,0.39947158,0.097334854,control,34.238770900346104,-117.43100512561084,"{""type"":""MultiPoint"",""coordinates"":[]}"
